Datenum,Lon,Lat,Rad_max,Rad_out,Vel_Azimuth
738363,5.70461290284272,-33.8746006817914,53.2283111656415,107.836746816614,-0.439520221377903
738364,5.73625197817414,-33.8818405342521,51.4962486735925,108.073997387646,-0.463093785764948
738365,5.76283790877533,-33.9036765027743,58.5331236810749,110.513101565029,-0.471755309363168
738366,5.77140164127504,-33.9323791225103,59.8745522271614,112.795294742774,-0.4565634262441
738367,5.78118806252043,-33.9423276637403,56.4835124685293,112.364336716193,-0.464152067378922
738368,5.82470189258162,-33.9576572485211,57.3531796315511,96.9998506095484,-0.467386290616467
738369,5.84469127828,-33.9708488316855,55.9255610469097,87.336726148249,-0.468525885252874
738370,5.83683018905951,-33.9872736776318,53.796114269448,78.2135606482792,-0.470381758195055
738371,5.84860525944831,-33.9994805035864,51.5043944623338,72.0118271167373,-0.465915367055978
738372,5.8712596534781,-34.0217833623784,49.976484766055,67.8929404038795,-0.474139758627249
738373,5.88424162769349,-34.0441453359905,44.2377767854712,62.7661855387437,-0.457973740193288
738374,5.9020155345509,-34.0626550130833,42.9252991550719,55.9467687251215,-0.448195517881128
738375,6.01690286920102,-34.1032451674846,37.5989876921776,46.7191089336361,-0.437960557600359
738376,6.04706110943036,-34.1411399941236,40.9415210621817,43.0409991692151,-0.433487198198816
738377,6.07312909000933,-34.18392635791,40.3953350492472,40.3953350492472,-0.399901919751326
738378,6.08975761791243,-34.2175795879955,35.548127311557,35.548127311557,-0.370245392506524
738380,6.05255910742718,-34.2522119505878,24.8085961863529,24.8085961863529,-0.295483188555111
