pprojid	profileid	filename	date_time	latitude	longitude	psampleid	depth	watervolume	class01	class02	class03	class04	class05	class06	class07	class08	class09	class10	class11	class12	class13	class14	class15	class16	class18	class19	class20	class21	class22	class23	class24	class25	class26	class27	class28	class29	class30	class31	class32	class33	class34	class35	class36	class37	class38	class39	class40	class41	class42	class43	class44	class45	biovol01	biovol02	biovol03	biovol04	biovol05	biovol06	biovol07	biovol08	biovol09	biovol10	biovol11	biovol12	biovol13	biovol14	biovol15	biovol16	biovol17	biovol18	biovol19	biovol20	biovol21	biovol22	biovol23	biovol24	biovol25	biovol26	biovol27	biovol28	biovol29	biovol30	biovol31	biovol32	biovol33	biovol34	biovol35	biovol36	biovol37	biovol38	biovol39	biovol40	biovol41	biovol42	biovol43	biovol44	biovol45
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	332.4	12.0																	0	0	3977	181	118	68	13	0	0	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	336.6	12.0																	0	0	4083	170	104	54	16	1	4	0	2	3	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	330.8	12.0																	0	0	4212	197	115	45	15	8	15	5	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	329.7	12.0																	0	0	3984	173	116	59	12	0	2	0	0	1	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	333.6	12.0																	0	0	4067	162	95	63	11	4	1	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	337.1	12.0																	0	0	4080	177	122	55	10	6	0	1	1	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	331.3	12.0																	0	0	3993	157	97	54	10	6	7	0	2	6	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	330.3	12.0																	0	0	4074	190	115	45	12	2	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	326.1	12.0																	0	0	4065	142	92	50	15	3	2	4	2	0	1	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	332.2	12.0																	0	0	4036	158	115	49	9	2	5	3	7	7	1	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	334.5	12.0																	0	0	3862	178	93	61	12	4	1	2	3	5	6	1	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	333.5	12.0																	0	0	4069	164	86	60	11	4	0	0	0	1	2	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	333.2	12.0																	0	0	3967	170	73	33	10	4	2	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	335.5	12.0																	0	0	3949	197	84	30	7	2	2	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	332.6	12.0																	0	0	4061	149	94	53	13	4	7	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	335.1	12.0																	0	0	3912	158	67	33	8	4	3	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	338.3	12.0																	0	0	3913	183	96	53	11	5	2	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	335.6	12.0																	0	0	3864	155	92	39	8	0	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	330.5	12.0																	0	0	3930	186	101	62	9	2	1	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	335.8	12.0																	0	0	3903	160	83	37	15	0	2	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	335.4	12.0																	0	0	4073	197	92	50	10	5	2	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	326.5	12.0																	0	0	3904	166	114	63	10	1	0	0	0	1	1	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	332.2	12.0																	0	0	4096	177	106	45	8	6	0	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	337.4	12.0																	0	0	4060	149	77	32	10	2	4	0	2	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	341.1	12.0																	0	0	3801	178	106	59	11	1	1	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	332.4	12.0																	0	0	3856	179	100	49	7	3	1	2	8	6	1	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	333.6	12.0																	0	0	4033	159	92	47	14	4	6	7	2	3	3	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	337.9	12.0																	0	0	3899	171	87	42	6	5	0	0	0	2	1	0	0	0	0																																																								
356	ensuse001b-035-02-PAR	ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	2021-09-04 06:00:59	-35.441	7.419	31726	334.8	12.0																	0	0	3962	147	103	43	4	2	1	0	2	6	3	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	2.5	26.4																	0	0	7570	414	396	305	143	87	56	27	7	10	4	2	0	1	2																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	12.5	18.6																	0	0	5448	288	261	191	106	50	45	22	4	1	3	2	1	0	1																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	17.5	19.2																	0	0	5529	313	283	226	121	52	45	19	5	1	3	2	1	0	1																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	22.5	19.8																	0	0	5676	346	306	242	108	68	41	20	14	5	0	0	1	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	27.5	21.0																	0	0	6023	332	316	239	95	57	52	28	3	3	4	3	0	0	1																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	32.5	41.4																	0	0	11888	715	625	490	226	136	87	50	28	9	9	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	42.5	20.4																	0	0	5868	351	300	235	108	47	34	23	7	6	4	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	47.5	18.6																	0	0	5389	317	290	235	115	56	39	20	10	6	1	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	52.5	19.8																	0	0	6085	370	302	231	97	45	27	13	9	1	2	0	2	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	57.5	21.6																	0	0	6533	378	335	237	90	38	36	15	7	5	4	2	1	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	62.5	22.2																	0	0	6672	423	333	273	96	41	35	11	3	3	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	67.5	21.6																	0	0	6413	388	290	246	110	46	31	13	4	4	2	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	72.5	22.2																	0	0	6529	376	305	227	88	44	26	16	13	5	1	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	77.5	23.4																	0	0	6960	396	302	261	90	51	32	13	10	5	1	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	82.5	24.0																	0	0	7121	430	333	218	94	47	30	12	6	8	5	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	87.5	23.4																	0	0	6983	394	265	226	82	37	19	11	3	1	2	2	1	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	92.5	26.4																	0	0	7679	368	292	206	69	30	18	6	4	3	1	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	97.5	42.6																	0	0	12816	595	429	255	85	51	27	10	4	2	1	0	0	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	107.5	22.2																	0	0	7295	322	219	143	38	17	14	5	5	1	0	2	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	117.5	20.4																	0	0	6330	164	107	54	25	11	4	4	4	3	0	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	127.5	25.2																	0	0	8048	179	120	50	19	13	0	2	1	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	137.5	24.0																	0	0	7338	175	72	37	14	4	5	2	3	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	147.5	20.4																	0	0	6022	133	76	30	8	2	2	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	157.5	18.6																	0	0	5382	110	64	25	4	2	1	4	1	2	1	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	167.5	18.6																	0	0	5158	106	63	31	9	5	1	1	0	0	1	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	177.5	19.2																	0	0	5010	98	50	25	6	2	2	2	0	2	1	0	0	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	187.5	19.8																	0	0	5303	72	47	28	10	3	0	1	3	1	0	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	197.5	19.8																	0	0	5340	101	61	17	7	3	0	3	1	1	0	2	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	207.5	20.4																	0	0	5498	87	59	22	6	5	1	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	217.5	22.2																	0	0	6292	116	60	50	14	2	0	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	227.5	24.6																	0	0	7079	157	83	45	16	3	0	0	3	0	1	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	237.5	23.4																	0	0	6685	139	72	32	11	2	4	2	2	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	247.5	23.4																	0	0	6759	134	75	36	7	3	1	0	1	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	257.5	21.6																	0	0	6352	129	68	32	4	2	1	0	2	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	267.5	22.8																	0	0	6955	115	76	41	6	1	3	1	0	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	277.5	25.2																	0	0	7352	160	74	37	10	4	5	1	1	0	1	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	287.5	23.4																	0	0	6866	157	57	29	5	4	3	2	1	0	1	1	0	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	297.5	23.4																	0	0	7005	119	67	40	13	4	2	1	0	0	0	1	0	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	307.5	22.2																	0	0	6828	139	77	30	7	2	3	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	317.5	22.2																	0	0	7059	147	65	30	6	2	2	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	327.5	21.0																	0	0	6599	157	85	23	3	6	0	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	337.5	21.0																	0	0	6523	171	77	42	13	7	3	1	2	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	347.5	21.6																	0	0	6942	172	74	29	16	3	3	0	1	1	0	0	0	1	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	357.5	21.6																	0	0	6804	170	76	27	9	5	4	1	0	3	0	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	367.5	21.6																	0	0	6838	181	94	20	12	7	4	1	0	1	0	0	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	377.5	22.8																	0	0	7188	193	107	42	8	6	3	1	1	1	0	1	0	0	0																																																								
356	ensuse001b-022-03-ASC	ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	2021-06-17 01:47:18	-33.78	11.606	30425	387.5	21.6																	0	0	6951	207	86	40	10	2	2	1	0	0	1	0	0	0	0																																																								
