Project_id	Profile	RAWfilename	Date_Time	Latitude	Longitude	Sample_id	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Part conc frac [#/l] (ESD: 0.001-0.00126 mm)	Part conc frac [#/l] (ESD: 0.00126-0.00159 mm)	Part conc frac [#/l] (ESD: 0.00159-0.002 mm)	Part conc frac [#/l] (ESD: 0.002-0.00252 mm)	Part conc frac [#/l] (ESD: 0.00252-0.00317 mm)	Part conc frac [#/l] (ESD: 0.00317-0.004 mm)	Part conc frac [#/l] (ESD: 0.004-0.00504 mm)	Part conc frac [#/l] (ESD: 0.00504-0.00635 mm)	Part conc frac [#/l] (ESD: 0.00635-0.008 mm)	Part conc frac [#/l] (ESD: 0.008-0.0101 mm)	Part conc frac [#/l] (ESD: 0.0101-0.0127 mm)	Part conc frac [#/l] (ESD: 0.0127-0.016 mm)	Part conc frac [#/l] (ESD: 0.016-0.0202 mm)	Part conc frac [#/l] (ESD: 0.0202-0.0254 mm)	Part conc frac [#/l] (ESD: 0.0254-0.032 mm)	Part conc frac [#/l] (ESD: 0.032-0.0403 mm)	Part conc frac [#/l] (ESD: 0.0508-0.064 mm)	Part conc frac [#/l] (ESD: 0.064-0.0806 mm)	Part conc frac [#/l] (ESD: 0.0806-0.102 mm)	Part conc frac [#/l] (ESD: 0.102-0.128 mm)	Part conc frac [#/l] (ESD: 0.128-0.161 mm)	Part conc frac [#/l] (ESD: 0.161-0.203 mm)	Part conc frac [#/l] (ESD: 0.203-0.256 mm)	Part conc frac [#/l] (ESD: 0.256-0.323 mm)	Part conc frac [#/l] (ESD: 0.323-0.406 mm)	Part conc frac [#/l] (ESD: 0.406-0.512 mm)	Part conc frac [#/l] (ESD: 0.512-0.645 mm)	Part conc frac [#/l] (ESD: 0.645-0.813 mm)	Part conc frac [#/l] (ESD: 0.813-1.02 mm)	Part conc frac [#/l] (ESD: 1.02-1.29 mm)	Part conc frac [#/l] (ESD: 1.29-1.63 mm)	Part conc frac [#/l] (ESD: 1.63-2.05 mm)	Part conc frac [#/l] (ESD: 2.05-2.58 mm)	Part conc frac [#/l] (ESD: 2.58-3.25 mm)	Part conc frac [#/l] (ESD: 3.25-4.1 mm)	Part conc frac [#/l] (ESD: 4.1-5.16 mm)	Part conc frac [#/l] (ESD: 5.16-6.5 mm)	Part conc frac [#/l] (ESD: 6.5-8.19 mm)	Part conc frac [#/l] (ESD: 8.19-10.3 mm)	Part conc frac [#/l] (ESD: 10.3-13 mm)	Part conc frac [#/l] (ESD: 13-16.4 mm)	Part conc frac [#/l] (ESD: 16.4-20.6 mm)	Part conc frac [#/l] (ESD: 20.6-26 mm)	Part conc frac [#/l] (ESD: >26 mm)	Biovolume [mm3 l-1] (ESD: 0.001-0.00126 mm)	Biovolume [mm3 l-1] (ESD: 0.00126-0.00159 mm)	Biovolume [mm3 l-1] (ESD: 0.00159-0.002 mm)	Biovolume [mm3 l-1] (ESD: 0.002-0.00252 mm)	Biovolume [mm3 l-1] (ESD: 0.00252-0.00317 mm)	Biovolume [mm3 l-1] (ESD: 0.00317-0.004 mm)	Biovolume [mm3 l-1] (ESD: 0.004-0.00504 mm)	Biovolume [mm3 l-1] (ESD: 0.00504-0.00635 mm)	Biovolume [mm3 l-1] (ESD: 0.00635-0.008 mm)	Biovolume [mm3 l-1] (ESD: 0.008-0.0101 mm)	Biovolume [mm3 l-1] (ESD: 0.0101-0.0127 mm)	Biovolume [mm3 l-1] (ESD: 0.0127-0.016 mm)	Biovolume [mm3 l-1] (ESD: 0.016-0.0202 mm)	Biovolume [mm3 l-1] (ESD: 0.0202-0.0254 mm)	Biovolume [mm3 l-1] (ESD: 0.0254-0.032 mm)	Biovolume [mm3 l-1] (ESD: 0.032-0.0403 mm)	Biovolume [mm3 l-1] (ESD: 0.0403-0.0508 mm)	Biovolume [mm3 l-1] (ESD: 0.0508-0.064 mm)	Biovolume [mm3 l-1] (ESD: 0.064-0.0806 mm)	Biovolume [mm3 l-1] (ESD: 0.0806-0.102 mm)	Biovolume [mm3 l-1] (ESD: 0.102-0.128 mm)	Biovolume [mm3 l-1] (ESD: 0.128-0.161 mm)	Biovolume [mm3 l-1] (ESD: 0.161-0.203 mm)	Biovolume [mm3 l-1] (ESD: 0.203-0.256 mm)	Biovolume [mm3 l-1] (ESD: 0.256-0.323 mm)	Biovolume [mm3 l-1] (ESD: 0.323-0.406 mm)	Biovolume [mm3 l-1] (ESD: 0.406-0.512 mm)	Biovolume [mm3 l-1] (ESD: 0.512-0.645 mm)	Biovolume [mm3 l-1] (ESD: 0.645-0.813 mm)	Biovolume [mm3 l-1] (ESD: 0.813-1.02 mm)	Biovolume [mm3 l-1] (ESD: 1.02-1.29 mm)	Biovolume [mm3 l-1] (ESD: 1.29-1.63 mm)	Biovolume [mm3 l-1] (ESD: 1.63-2.05 mm)	Biovolume [mm3 l-1] (ESD: 2.05-2.58 mm)	Biovolume [mm3 l-1] (ESD: 2.58-3.25 mm)	Biovolume [mm3 l-1] (ESD: 3.25-4.1 mm)	Biovolume [mm3 l-1] (ESD: 4.1-5.16 mm)	Biovolume [mm3 l-1] (ESD: 5.16-6.5 mm)	Biovolume [mm3 l-1] (ESD: 6.5-8.19 mm)	Biovolume [mm3 l-1] (ESD: 8.19-10.3 mm)	Biovolume [mm3 l-1] (ESD: 10.3-13 mm)	Biovolume [mm3 l-1] (ESD: 13-16.4 mm)	Biovolume [mm3 l-1] (ESD: 16.4-20.6 mm)	Biovolume [mm3 l-1] (ESD: 20.6-26 mm)	Biovolume [mm3 l-1] (ESD: >26 mm)
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	197.5	24.0																	0.0	0.0	314.21	12.0	7.2083	4.4583	1.125	0.625	0.16667	0.125	0.041667	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	207.5	23.4																	0.0	0.0	325.85	10.94	7.094	3.6325	0.68376	0.42735	0.17094	0.08547	0.042735	0.08547	0.042735	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	217.5	21.0																	0.0	0.0	305.43	10.762	7.5238	4.4762	1.1905	0.57143	0.095238	0.0	0.14286	0.0	0.047619	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	227.5	21.0																	0.0	0.0	313.0	9.7619	6.0	3.1905	0.66667	0.28571	0.2381	0.047619	0.095238	0.0	0.047619	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	237.5	21.6																	0.0	0.0	316.48	9.5833	6.9444	2.8704	0.74074	0.18519	0.18519	0.046296	0.13889	0.046296	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	247.5	22.2																	0.0	0.0	295.81	9.0991	5.5856	2.8378	0.45045	0.09009	0.13514	0.13514	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	257.5	20.4																	0.0	0.0	296.32	8.7745	5.3431	2.6961	0.4902	0.19608	0.14706	0.098039	0.04902	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	267.5	20.4																	0.0	0.0	289.9	7.8922	4.6078	2.3529	0.39216	0.34314	0.098039	0.14706	0.04902	0.04902	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	277.5	18.0																	0.0	0.0	297.78	8.1111	4.7778	2.8889	0.27778	0.22222	0.16667	0.11111	0.055556	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	287.5	18.6																	0.0	0.0	295.38	7.7419	3.9785	2.043	0.5914	0.43011	0.16129	0.10753	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	297.5	18.0																	0.0	0.0	288.39	6.7778	4.6667	1.8889	0.38889	0.22222	0.055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	307.5	18.0																	0.0	0.0	298.44	7.0	3.9444	1.7222	0.77778	0.22222	0.38889	0.055556	0.0	0.055556	0.0	0.0	0.0	0.055556	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	317.5	17.4																	0.0	0.0	305.4	6.3218	3.7931	2.1264	0.4023	0.11494	0.11494	0.0	0.11494	0.057471	0.11494	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	327.5	18.0																	0.0	0.0	300.5	7.5556	4.3333	2.1667	0.27778	0.11111	0.0	0.0	0.0	0.055556	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	337.5	18.6																	0.0	0.0	293.39	7.5806	3.2796	2.8495	0.96774	0.5914	0.32258	0.10753	0.053763	0.0	0.0	0.0	0.053763	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	347.5	18.6																	0.0	0.0	293.76	6.9355	4.1398	1.6667	0.48387	0.37634	0.21505	0.0	0.0	0.0	0.053763	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	357.5	22.8																	0.0	0.0	295.66	6.6667	3.2456	1.9298	1.0526	0.4386	0.26316	0.04386	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	367.5	22.8																	0.0	0.0	299.61	6.7982	3.5088	1.886	0.52632	0.17544	0.26316	0.087719	0.13158	0.087719	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	377.5	22.8																	0.0	0.0	303.73	5.8772	3.6404	1.886	0.70175	0.35088	0.26316	0.17544	0.087719	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	387.5	21.6																	0.0	0.0	301.02	6.3426	3.4259	1.8519	0.46296	0.32407	0.18519	0.046296	0.092593	0.046296	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	397.5	21.0																	0.0	0.0	301.29	7.1905	4.3333	2.0476	0.71429	0.14286	0.14286	0.19048	0.0	0.047619	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	407.5	20.4																	0.0	0.0	307.01	7.598	4.6078	1.9118	0.68627	0.14706	0.098039	0.04902	0.04902	0.098039	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	417.5	19.8																	0.0	0.0	296.57	6.8182	3.7374	2.2222	0.30303	0.35354	0.30303	0.10101	0.0	0.10101	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	427.5	18.0																	0.0	0.0	308.33	6.3333	4.1667	1.7778	0.5	0.11111	0.44444	0.16667	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	437.5	18.6																	0.0	0.0	301.94	7.6882	3.9247	1.3441	0.48387	0.21505	0.26882	0.053763	0.053763	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	447.5	17.4																	0.0	0.0	313.05	8.8506	3.3908	2.1264	0.45977	0.34483	0.11494	0.17241	0.0	0.0	0.057471	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	457.5	17.4																	0.0	0.0	313.56	8.9655	5.5172	2.6437	0.86207	0.28736	0.17241	0.11494	0.057471	0.057471	0.0	0.0	0.0	0.057471	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	467.5	18.0																	0.0	0.0	317.56	8.3333	4.9444	3.0556	0.94444	0.33333	0.055556	0.055556	0.055556	0.0	0.0	0.055556	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	477.5	18.6																	0.0	0.0	327.63	9.1935	5.1613	2.2581	0.53763	0.16129	0.16129	0.0	0.0	0.053763	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	487.5	18.0																	0.0	0.0	323.83	10.778	5.3333	2.6667	0.61111	0.22222	0.055556	0.11111	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	497.5	19.8																	0.0	0.0	320.66	10.152	5.2525	2.8283	1.0101	0.60606	0.30303	0.10101	0.10101	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	512.5	25.2																	0.0	0.0	325.6	8.373	4.6825	2.381	0.6746	0.31746	0.27778	0.039683	0.039683	0.039683	0.079365	0.0	0.0	0.0	0.039683																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	532.5	25.8																	0.0	0.0	320.85	10.0	6.6279	2.4031	0.62016	0.34884	0.077519	0.0	0.0	0.077519	0.0	0.0	0.0	0.0	0.03876																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	552.5	26.4																	0.0	0.0	308.86	9.697	5.947	3.4091	0.7197	0.30303	0.11364	0.037879	0.037879	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	572.5	25.8																	0.0	0.0	317.36	9.9612	5.8527	2.907	1.0078	0.31008	0.15504	0.0	0.11628	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	592.5	29.4																	0.0	0.0	309.46	9.5918	6.4286	2.483	0.7483	0.2381	0.17007	0.034014	0.034014	0.034014	0.0	0.0	0.034014	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	612.5	26.4																	0.0	0.0	313.71	10.53	6.3636	3.6364	1.0227	0.45455	0.11364	0.075758	0.037879	0.037879	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	632.5	29.4																	0.0	0.0	304.42	9.4218	5.7483	3.1633	1.2585	0.37415	0.13605	0.034014	0.068027	0.034014	0.0	0.0	0.0	0.0	0.034014																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	652.5	25.2																	0.0	0.0	303.69	8.8889	5.9921	3.7698	1.1508	0.27778	0.079365	0.15873	0.039683	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	672.5	24.6																	0.0	0.0	303.37	10.732	7.0732	4.2276	1.1789	0.69106	0.28455	0.12195	0.0	0.0	0.0	0.12195	0.081301	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	692.5	24.6																	0.0	0.0	326.34	10.976	9.7967	7.439	3.0081	1.0976	0.89431	0.81301	0.36585	0.20325	0.081301	0.1626	0.04065	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	712.5	24.0																	0.0	0.0	314.17	8.4583	6.4167	3.1667	1.25	0.33333	0.0	0.041667	0.041667	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	732.5	24.6																	0.0	0.0	311.71	7.5203	6.4228	3.9837	0.69106	0.3252	0.081301	0.081301	0.081301	0.081301	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	752.5	24.6																	0.0	0.0	300.08	11.138	5.6098	3.6585	1.2195	0.36585	0.1626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	772.5	24.6																	0.0	0.0	313.33	9.9593	6.5447	3.8211	0.89431	0.2439	0.1626	0.12195	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	792.5	24.0																	0.0	0.0	315.83	8.6667	5.875	3.3333	0.91667	0.29167	0.083333	0.041667	0.0	0.041667	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	812.5	23.4																	0.0	0.0	307.86	10.043	6.7521	3.8034	1.1966	0.42735	0.21368	0.21368	0.042735	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	832.5	26.4																	0.0	0.0	303.3	8.9773	5.3409	3.9773	0.90909	0.30303	0.075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	852.5	28.8																	0.0	0.0	294.86	7.3958	5.6944	3.7153	1.1458	0.17361	0.20833	0.034722	0.10417	0.034722	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	872.5	27.0																	0.0	0.0	300.48	8.1111	5.4444	3.7407	1.0	0.2963	0.0	0.14815	0.037037	0.0	0.0	0.037037	0.037037	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	892.5	25.2																	0.0	0.0	302.58	9.2063	5.7143	4.127	0.71429	0.35714	0.19841	0.039683	0.039683	0.0	0.0	0.0	0.039683	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	912.5	28.2																	0.0	0.0	308.26	7.1986	4.9645	2.6596	0.53191	0.28369	0.10638	0.035461	0.0	0.035461	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	932.5	26.4																	0.0	0.0	309.62	7.197	5.3409	3.2197	0.90909	0.30303	0.075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	952.5	27.6																	0.0	0.0	310.8	8.4058	5.7246	3.6957	1.6667	0.25362	0.072464	0.072464	0.072464	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	972.5	26.4																	0.0	0.0	305.53	8.5985	6.0985	4.053	1.4394	0.37879	0.075758	0.037879	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	992.5	26.4																	0.0	0.0	311.21	8.8258	5.8333	4.0909	1.2879	0.34091	0.18939	0.11364	0.0	0.0	0.0	0.037879	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	1012.5	24.0																	0.0	0.0	303.62	7.8333	5.9167	4.0	1.25	0.33333	0.083333	0.083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-ASC	ensuse001b-029-02-ASC_000101LP_DEPTH_LPM.txt	2021-08-01T00:48:35	-34.802	8.405	31379	1027.5	31.2																	0.0	0.0	297.21	7.8526	4.8718	3.75	1.1218	0.54487	0.16026	0.064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	323.0	12.0																	0.0	0.0	301.42	7.5833	3.0	2.4167	0.25	0.16667	0.33333	0.0	0.0	0.0	0.0	0.0	0.0	0.083333	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	373.1	12.0																	0.0	0.0	294.17	6.1667	3.1667	1.75	0.5	0.58333	0.16667	0.16667	0.083333	0.16667	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	374.7	12.0																	0.0	0.0	311.33	6.6667	4.25	2.3333	0.83333	0.25	0.41667	0.083333	0.083333	0.16667	0.16667	0.0	0.16667	0.083333	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	397.8	12.0																	0.0	0.0	296.75	5.8333	3.4167	1.3333	0.083333	0.083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	407.0	12.0																	0.0	0.0	287.33	7.9167	3.75	1.4167	0.58333	0.25	0.16667	0.083333	0.0	0.083333	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	326.3	12.0																	0.0	0.0	289.42	6.75	3.5	1.75	0.75	0.25	0.083333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	320.6	12.0																	0.0	0.0	294.92	7.75	3.25	1.5833	0.58333	0.083333	0.083333	0.0	0.083333	0.0	0.083333	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	313.9	12.0																	0.0	0.0	301.08	6.4167	3.75	2.0833	0.25	0.41667	0.25	0.16667	0.0	0.0	0.16667	0.083333	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	319.8	12.0																	0.0	0.0	296.92	7.6667	4.4167	1.9167	0.66667	0.33333	0.083333	0.0	0.083333	0.083333	0.0	0.0	0.0	0.0	0.0																																																								
356	ensuse001b-029-02-PAR	ensuse001b-029-02-PAR_000101LP_TIME_LPM.txt	2021-07-30T10:00:32	-34.802	8.405	31380	323.9	12.0																	0.0	0.0	302.17	6.5	3.0	1.8333	0.25	0.083333	0.16667	0.16667	0.41667	0.75	0.083333	0.0	0.0	0.0	0.0																																																								
