Project_id	Profile	RAWfilename	Date_Time	Latitude	Longitude	Sample_id	Pressure [dbar]	Vol [L] (sampled for this depth bin)	Part conc frac [#/l] (ESD: 0.001-0.00126 mm)	Part conc frac [#/l] (ESD: 0.00126-0.00159 mm)	Part conc frac [#/l] (ESD: 0.00159-0.002 mm)	Part conc frac [#/l] (ESD: 0.002-0.00252 mm)	Part conc frac [#/l] (ESD: 0.00252-0.00317 mm)	Part conc frac [#/l] (ESD: 0.00317-0.004 mm)	Part conc frac [#/l] (ESD: 0.004-0.00504 mm)	Part conc frac [#/l] (ESD: 0.00504-0.00635 mm)	Part conc frac [#/l] (ESD: 0.00635-0.008 mm)	Part conc frac [#/l] (ESD: 0.008-0.0101 mm)	Part conc frac [#/l] (ESD: 0.0101-0.0127 mm)	Part conc frac [#/l] (ESD: 0.0127-0.016 mm)	Part conc frac [#/l] (ESD: 0.016-0.0202 mm)	Part conc frac [#/l] (ESD: 0.0202-0.0254 mm)	Part conc frac [#/l] (ESD: 0.0254-0.032 mm)	Part conc frac [#/l] (ESD: 0.032-0.0403 mm)	Part conc frac [#/l] (ESD: 0.0508-0.064 mm)	Part conc frac [#/l] (ESD: 0.064-0.0806 mm)	Part conc frac [#/l] (ESD: 0.0806-0.102 mm)	Part conc frac [#/l] (ESD: 0.102-0.128 mm)	Part conc frac [#/l] (ESD: 0.128-0.161 mm)	Part conc frac [#/l] (ESD: 0.161-0.203 mm)	Part conc frac [#/l] (ESD: 0.203-0.256 mm)	Part conc frac [#/l] (ESD: 0.256-0.323 mm)	Part conc frac [#/l] (ESD: 0.323-0.406 mm)	Part conc frac [#/l] (ESD: 0.406-0.512 mm)	Part conc frac [#/l] (ESD: 0.512-0.645 mm)	Part conc frac [#/l] (ESD: 0.645-0.813 mm)	Part conc frac [#/l] (ESD: 0.813-1.02 mm)	Part conc frac [#/l] (ESD: 1.02-1.29 mm)	Part conc frac [#/l] (ESD: 1.29-1.63 mm)	Part conc frac [#/l] (ESD: 1.63-2.05 mm)	Part conc frac [#/l] (ESD: 2.05-2.58 mm)	Part conc frac [#/l] (ESD: 2.58-3.25 mm)	Part conc frac [#/l] (ESD: 3.25-4.1 mm)	Part conc frac [#/l] (ESD: 4.1-5.16 mm)	Part conc frac [#/l] (ESD: 5.16-6.5 mm)	Part conc frac [#/l] (ESD: 6.5-8.19 mm)	Part conc frac [#/l] (ESD: 8.19-10.3 mm)	Part conc frac [#/l] (ESD: 10.3-13 mm)	Part conc frac [#/l] (ESD: 13-16.4 mm)	Part conc frac [#/l] (ESD: 16.4-20.6 mm)	Part conc frac [#/l] (ESD: 20.6-26 mm)	Part conc frac [#/l] (ESD: >26 mm)	Biovolume [mm3 l-1] (ESD: 0.001-0.00126 mm)	Biovolume [mm3 l-1] (ESD: 0.00126-0.00159 mm)	Biovolume [mm3 l-1] (ESD: 0.00159-0.002 mm)	Biovolume [mm3 l-1] (ESD: 0.002-0.00252 mm)	Biovolume [mm3 l-1] (ESD: 0.00252-0.00317 mm)	Biovolume [mm3 l-1] (ESD: 0.00317-0.004 mm)	Biovolume [mm3 l-1] (ESD: 0.004-0.00504 mm)	Biovolume [mm3 l-1] (ESD: 0.00504-0.00635 mm)	Biovolume [mm3 l-1] (ESD: 0.00635-0.008 mm)	Biovolume [mm3 l-1] (ESD: 0.008-0.0101 mm)	Biovolume [mm3 l-1] (ESD: 0.0101-0.0127 mm)	Biovolume [mm3 l-1] (ESD: 0.0127-0.016 mm)	Biovolume [mm3 l-1] (ESD: 0.016-0.0202 mm)	Biovolume [mm3 l-1] (ESD: 0.0202-0.0254 mm)	Biovolume [mm3 l-1] (ESD: 0.0254-0.032 mm)	Biovolume [mm3 l-1] (ESD: 0.032-0.0403 mm)	Biovolume [mm3 l-1] (ESD: 0.0403-0.0508 mm)	Biovolume [mm3 l-1] (ESD: 0.0508-0.064 mm)	Biovolume [mm3 l-1] (ESD: 0.064-0.0806 mm)	Biovolume [mm3 l-1] (ESD: 0.0806-0.102 mm)	Biovolume [mm3 l-1] (ESD: 0.102-0.128 mm)	Biovolume [mm3 l-1] (ESD: 0.128-0.161 mm)	Biovolume [mm3 l-1] (ESD: 0.161-0.203 mm)	Biovolume [mm3 l-1] (ESD: 0.203-0.256 mm)	Biovolume [mm3 l-1] (ESD: 0.256-0.323 mm)	Biovolume [mm3 l-1] (ESD: 0.323-0.406 mm)	Biovolume [mm3 l-1] (ESD: 0.406-0.512 mm)	Biovolume [mm3 l-1] (ESD: 0.512-0.645 mm)	Biovolume [mm3 l-1] (ESD: 0.645-0.813 mm)	Biovolume [mm3 l-1] (ESD: 0.813-1.02 mm)	Biovolume [mm3 l-1] (ESD: 1.02-1.29 mm)	Biovolume [mm3 l-1] (ESD: 1.29-1.63 mm)	Biovolume [mm3 l-1] (ESD: 1.63-2.05 mm)	Biovolume [mm3 l-1] (ESD: 2.05-2.58 mm)	Biovolume [mm3 l-1] (ESD: 2.58-3.25 mm)	Biovolume [mm3 l-1] (ESD: 3.25-4.1 mm)	Biovolume [mm3 l-1] (ESD: 4.1-5.16 mm)	Biovolume [mm3 l-1] (ESD: 5.16-6.5 mm)	Biovolume [mm3 l-1] (ESD: 6.5-8.19 mm)	Biovolume [mm3 l-1] (ESD: 8.19-10.3 mm)	Biovolume [mm3 l-1] (ESD: 10.3-13 mm)	Biovolume [mm3 l-1] (ESD: 13-16.4 mm)	Biovolume [mm3 l-1] (ESD: 16.4-20.6 mm)	Biovolume [mm3 l-1] (ESD: 20.6-26 mm)	Biovolume [mm3 l-1] (ESD: >26 mm)	Depth [m]	Potential density [kg/m3]	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp POC [mgC/m3]	diffPSD slope	diffPSD slope stde
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	27.5	11.4																	0.0	0.0	280.18	12.018	7.7193	6.0526	2.5439	0.87719	1.5789	0.96491	0.52632	0.17544	0.17544	0.0	0.0	0.0	0.0																																																									27.303802	1025.0306	20.62214	35.564	226.74808	0.29565	19.927376	-3.6	0.34
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	32.5	12.6																	0.0	0.0	283.41	10.079	10.476	6.1111	2.3016	0.79365	0.79365	0.47619	0.63492	0.39683	0.15873	0.0	0.0	0.0	0.0																																																									32.267742	1025.0309	20.623083	35.564278	226.44394	0.30527273	22.567238	-3.56	0.368
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	37.5	12.6																	0.0	0.0	282.06	10.079	8.1746	5.9524	1.3492	0.95238	0.47619	0.47619	0.55556	0.47619	0.2381	0.079365	0.0	0.0	0.0																																																									37.231556	1025.0309	20.623512	35.564	226.124	0.30082083	21.250769	-3.41	0.342
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	42.5	12.6																	0.0	0.0	280.71	12.302	10.079	5.2381	1.3492	1.2698	0.31746	0.55556	0.2381	0.31746	0.2381	0.0	0.0	0.0	0.0																																																									42.19525	1025.0314	20.622755	35.564	225.60399	0.30174485	21.274614	-3.65	0.398
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	47.5	12.6																	0.0	0.0	276.11	12.222	10.0	6.3492	2.3016	1.3492	0.55556	0.55556	0.31746	0.2381	0.55556	0.2381	0.0	0.0	0.0																																																									47.15883	1025.032	20.623283	35.56472	224.69698	0.29589957	43.10622	-3.29	0.343
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	52.5	12.0																	0.0	0.0	283.83	10.583	7.75	6.0833	1.25	0.91667	0.5	0.41667	0.41667	0.5	0.083333	0.0	0.0	0.0	0.0																																																									52.12228	1025.0316	20.623396	35.564	223.26494	0.3087518	23.030993	-3.68	0.399
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	57.5	15.0																	0.0	0.0	292.47	10.0	9.0667	6.2	1.3333	0.93333	0.53333	0.4	0.33333	0.33333	0.13333	0.066667	0.0	0.0	0.0																																																									57.08562	1025.0337	20.615885	35.56373	220.02771	0.3148463	22.7561	-3.61	0.316
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	62.5	16.2																	0.0	0.0	291.54	11.111	9.9383	5.9259	2.284	0.67901	0.37037	0.55556	0.37037	0.49383	0.061728	0.061728	0.0	0.0	0.0																																																									62.048836	1025.0376	20.593575	35.56054	213.95195	0.31025	22.422676	-3.71	0.333
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	67.5	30.0																	0.0	0.0	287.27	12.0	9.5	5.6	1.9333	1.1333	0.66667	0.53333	0.43333	0.3	0.26667	0.0	0.0	0.0	0.0																																																									67.011925	1025.1675	19.90821	35.491177	184.47787	0.15362285	9.076682	-3.55	0.358
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	72.5	22.8																	0.0	0.0	299.82	11.228	6.7982	3.8158	1.0965	0.78947	0.65789	0.4386	0.17544	0.35088	0.2193	0.087719	0.04386	0.0	0.0																																																									71.9749	1025.629	17.163025	35.19125	172.99701	0.14890508	5.4044967	-3.43	0.298
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	77.5	21.0																	0.0	0.0	275.81	8.1905	6.0	2.9048	0.90476	0.33333	0.19048	0.14286	0.14286	0.047619	0.095238	0.0	0.0	0.0	0.0																																																									76.93776	1025.9183	15.4496	35.05125	167.3446	0.13622324	3.2527955	-4.13	0.427
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	82.5	40.2																	0.0	0.0	255.32	9.2537	6.5672	2.7861	0.72139	0.27363	0.199	0.049751	0.099502	0.049751	0.024876	0.024876	0.0	0.0	0.0																																																									81.90049	1026.1173	14.336004	34.99368	164.59723	0.13545555	1.8740276	-4.24	0.359
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	87.5	16.2																	0.0	0.0	251.36	7.9012	5.1235	3.2716	0.37037	0.12346	0.061728	0.061728	0.061728	0.0	0.0	0.061728	0.0	0.0	0.0																																																									86.863106	1026.2845	13.339592	34.941193	161.17412	0.104552224	1.6657931	-4.17	0.631
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	97.5	25.2																	0.0	0.0	251.79	7.8571	5.3571	2.3016	0.15873	0.15873	0.039683	0.0	0.079365	0.039683	0.039683	0.039683	0.0	0.0	0.0																																																									96.78797	1026.4957	12.029062	34.879673	163.77745	0.042177774	43.910553	-3.97	0.54
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	107.5	35.4																	0.0	0.0	251.89	8.1356	4.9718	1.6667	0.45198	0.084746	0.056497	0.11299	0.0	0.056497	0.0	0.028249	0.0	0.0	0.0																																																									106.71236	1026.6063	11.303899	34.84707	169.19421	0.0219	0.0	-4.17	0.577
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	117.5	34.8																	0.0	0.0	255.98	8.6494	5.0287	2.0115	0.34483	0.057471	0.028736	0.028736	0.028736	0.0	0.028736	0.028736	0.0	0.0	0.0																																																									116.63627	1026.7124	10.679359	34.83826	184.00597	0.0073	0.0	-4.33	0.596
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	127.5	32.4																	0.0	0.0	265.49	9.537	4.8457	2.2531	0.24691	0.030864	0.092593	0.0	0.030864	0.030864	0.0	0.0	0.0	0.0	0.0																																																									126.559685	1026.7627	10.2216625	34.799866	188.27034	0.009733333	0.0	-5.11	0.699
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	137.5	31.8																	0.0	0.0	263.71	9.2138	4.7484	1.478	0.18868	0.062893	0.062893	0.031447	0.0	0.0	0.0	0.09434	0.0	0.0	0.0																																																									136.48264	1026.7871	9.960733	34.773666	189.42094	0.0018006702	0.0	-4.1	0.856
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	147.5	31.8																	0.0	0.0	265.0	9.3082	4.5597	1.9811	0.18868	0.15723	0.062893	0.062893	0.0	0.031447	0.031447	0.031447	0.0	0.0	0.0																																																									146.4051	1026.8195	9.603723	34.738163	191.0793	0.00011061219	0.0	-4.13	0.511
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	157.5	30.6																	0.0	0.0	268.53	8.5294	4.1176	2.2549	0.52288	0.03268	0.03268	0.03268	0.065359	0.065359	0.0	0.03268	0.0	0.0	0.0																																																									156.32709	1026.8491	9.245255	34.700653	190.71832	0.00365	0.0	-4.23	0.645
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	167.5	30.6																	0.0	0.0	282.06	11.307	4.8039	2.2222	0.13072	0.065359	0.065359	0.098039	0.0	0.0	0.0	0.0	0.0	0.03268	0.0																																																									166.2486	1026.8779	8.88107	34.66277	191.92307	-0.0013272727	0.0	-3.77	0.76
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	177.5	31.8																	0.0	0.0	284.97	11.352	4.5283	2.1384	0.31447	0.09434	0.0	0.062893	0.0	0.031447	0.0	0.0	0.0	0.0	0.0																																																									176.16963	1026.8969	8.596409	34.629776	191.11906	0.0052925167	0.5050885	-5.09	0.662
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	187.5	36.6																	0.0	0.0	276.91	12.049	5.7377	1.7486	0.32787	0.0	0.0	0.054645	0.054645	0.027322	0.0	0.0	0.0	0.0	0.0																																																									186.09018	1026.9109	8.399096	34.60866	191.23717	-0.0023282503	0.46426493	-4.93	0.517
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	197.5	34.8																	0.0	0.0	297.47	12.586	6.408	2.1839	0.34483	0.028736	0.0	0.086207	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									196.01025	1026.9235	8.238613	34.59332	191.94336	0.0	1.1510144	-6.26	0.985
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	207.5	36.0																	0.0	0.0	305.86	12.75	6.6389	2.25	0.38889	0.11111	0.16667	0.083333	0.055556	0.027778	0.0	0.0	0.0	0.0	0.0																																																									205.92986	1026.9391	8.009728	34.5694	192.24983	0.00365	3.1758976	-5.0	0.492
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	217.5	35.4																	0.0	0.0	321.19	13.927	7.2316	2.4294	0.33898	0.11299	0.028249	0.028249	0.0	0.028249	0.0	0.0	0.0	0.028249	0.0																																																									215.84895	1026.9569	7.782139	34.549213	194.06819	0.003193759	3.8888612	-4.08	0.677
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	227.5	34.8																	0.0	0.0	315.63	14.799	7.5862	2.6149	0.54598	0.028736	0.028736	0.0	0.057471	0.0	0.086207	0.0	0.028736	0.0	0.0																																																									225.76758	1026.9656	7.6516376	34.535828	195.01363	0.0073	1.8661261	-3.98	0.706
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	237.5	33.0																	0.0	0.0	329.58	15.97	8.5455	3.3333	0.45455	0.24242	0.030303	0.030303	0.090909	0.030303	0.0	0.0	0.0	0.0	0.0																																																									235.68573	1026.9817	7.412808	34.5127	197.16618	0.0026856672	4.301238	-5.26	0.573
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	247.5	31.2																	0.0	0.0	340.83	16.667	7.8526	3.3974	0.48077	0.35256	0.064103	0.096154	0.064103	0.032051	0.0	0.0	0.0	0.0	0.0																																																									245.60342	1027.0009	7.14723	34.489414	201.47743	-0.0019171829	1.8338741	-5.1	0.467
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	257.5	28.8																	0.0	0.0	324.69	15.938	8.8194	2.8819	0.72917	0.24306	0.10417	0.10417	0.10417	0.034722	0.0	0.0	0.0	0.0	0.0																																																									255.52061	1027.0168	6.891262	34.46488	204.66951	0.0019909183	0.6840375	-4.95	0.452
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	267.5	28.2																	0.0	0.0	329.68	14.894	8.2979	3.2979	0.56738	0.070922	0.035461	0.070922	0.0	0.035461	0.0	0.0	0.0	0.0	0.0																																																									265.43735	1027.0304	6.677932	34.4454	206.05658	0.0053089806	0.0848571	-5.43	0.668
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	277.5	26.4																	0.0	0.0	331.74	15.947	8.6742	3.3712	0.37879	0.18939	0.075758	0.15152	0.037879	0.037879	0.037879	0.0	0.0	0.0	0.0																																																									275.35358	1027.04	6.5425463	34.434494	206.95052	0.0012166667	1.3522497	-4.7	0.473
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	287.5	27.0																	0.0	0.0	334.41	17.63	10.074	4.5185	0.92593	0.22222	0.074074	0.0	0.037037	0.074074	0.0	0.0	0.0	0.0	0.0																																																									285.26935	1027.0526	6.3638043	34.42056	208.3461	0.00365	0.8692348	-5.09	0.55
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	297.5	25.8																	0.0	0.0	331.9	17.326	10.891	4.1085	0.5814	0.3876	0.11628	0.23256	0.03876	0.0	0.0	0.0	0.0	0.0	0.0																																																									295.1846	1027.0662	6.162588	34.404736	209.74101	0.006304564	0.87843657	-5.37	0.49
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	307.5	26.4																	0.0	0.0	327.95	18.447	11.667	4.2803	1.25	0.41667	0.037879	0.037879	0.11364	0.0	0.0	0.0	0.0	0.0	0.0																																																									305.0994	1027.0707	6.093391	34.399105	209.96214	-0.0009925463	0.3213522	-5.63	0.587
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	317.5	26.4																	0.0	0.0	330.08	20.0	10.871	6.0227	1.2121	0.22727	0.0	0.0	0.075758	0.075758	0.0	0.0	0.0	0.0	0.0																																																									315.01373	1027.0792	5.970989	34.39023	210.92181	-0.003110431	0.063334234	-4.81	0.513
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	327.5	25.8																	0.0	0.0	338.1	20.0	10.853	5.5814	1.0078	0.31008	0.11628	0.03876	0.03876	0.0	0.0	0.0	0.0	0.0	0.0																																																									324.9276	1027.0872	5.845517	34.380276	211.06967	-6.403886e-05	0.42091754	-5.83	0.373
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	337.5	26.4																	0.0	0.0	312.01	17.803	11.364	5.3788	1.2879	0.15152	0.18939	0.15152	0.075758	0.0	0.0	0.0	0.0	0.0	0.0																																																									334.841	1027.0945	5.776525	34.378696	211.65802	-0.0032657865	0.04509872	-5.28	0.493
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	347.5	27.0																	0.0	0.0	315.59	15.889	11.963	5.6296	1.0	0.48148	0.11111	0.074074	0.037037	0.037037	0.0	0.0	0.0	0.0	0.0																																																									344.7539	1027.1017	5.667331	34.370605	212.43271	-0.00078214216	0.62930983	-5.24	0.369
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	357.5	27.6																	0.0	0.0	314.42	18.261	12.717	6.9565	1.558	0.36232	0.25362	0.18116	0.14493	0.072464	0.1087	0.0	0.0	0.0	0.036232																																																									354.6663	1027.1086	5.5725923	34.364807	213.03203	0.0025449577	0.24248552	-3.68	0.379
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	367.5	28.2																	0.0	0.0	314.5	19.184	11.312	6.4184	1.4894	0.39007	0.10638	0.14184	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									364.57825	1027.1179	5.4550476	34.358433	214.00461	0.001406423	0.0	-5.7	0.481
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	377.5	28.8																	0.0	0.0	313.33	17.708	12.465	6.9792	1.3542	0.34722	0.20833	0.10417	0.034722	0.10417	0.034722	0.0	0.0	0.0	0.0																																																									374.48972	1027.1244	5.3346634	34.3484	214.82265	-0.0020960402	0.0	-4.71	0.384
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	387.5	30.0																	0.0	0.0	303.17	17.5	12.633	5.8	1.6333	0.56667	0.1	0.0	0.0	0.16667	0.0	0.0	0.0	0.0	0.0																																																									384.4007	1027.1298	5.247045	34.342033	215.10983	0.000511009	0.0	-4.64	0.648
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	397.5	30.0																	0.0	0.0	304.07	16.967	13.033	7.9333	1.4667	0.63333	0.1	0.066667	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																																									394.31125	1027.1348	5.1856527	34.339245	214.68962	0.0015484856	0.0	-5.91	0.441
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	407.5	31.2																	0.0	0.0	300.13	16.827	13.558	7.3397	1.6667	0.67308	0.32051	0.096154	0.096154	0.0	0.0	0.0	0.0	0.0	0.0																																																									404.22128	1027.1415	5.13921	34.34073	213.61745	0.0	0.0	-5.15	0.361
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	417.5	30.6																	0.0	0.0	292.68	17.092	12.745	8.4967	2.3856	0.91503	0.39216	0.1634	0.1634	0.065359	0.03268	0.0	0.0	0.0	0.0																																																									414.13086	1027.1533	5.0555153	34.343254	212.51103	0.0	0.0	-4.57	0.257
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	427.5	31.2																	0.0	0.0	285.0	14.551	11.795	7.5962	2.5321	0.83333	0.28846	0.096154	0.064103	0.032051	0.064103	0.0	0.0	0.0	0.0																																																									424.03995	1027.1648	4.964405	34.34452	211.64317	0.0024851055	0.0	-4.68	0.325
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	437.5	37.2																	0.0	0.0	280.59	13.898	10.78	8.2258	2.3925	0.96774	0.13441	0.16129	0.10753	0.026882	0.026882	0.0	0.026882	0.0	0.0																																																									433.94855	1027.1709	4.9240704	34.34626	210.90787	0.0005341511	0.0	-4.32	0.33
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	447.5	35.4																	0.0	0.0	273.76	14.068	10.254	7.6271	2.2599	0.70621	0.33898	0.084746	0.11299	0.028249	0.0	0.0	0.028249	0.0	0.0																																																									443.8567	1027.1779	4.8611856	34.34595	210.63676	-0.0001659068	0.7255399	-4.3	0.36
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	457.5	33.0																	0.0	0.0	275.82	12.212	9.9091	8.4242	2.7879	0.93939	0.51515	0.18182	0.030303	0.0	0.0	0.0	0.0	0.0	0.0																																																									453.7643	1027.1848	4.7748437	34.342464	210.6828	-0.0029547587	0.0	-5.12	0.402
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	467.5	38.4																	0.0	0.0	273.65	12.474	9.5833	7.9688	2.9688	1.0156	0.28646	0.20833	0.0	0.026042	0.0	0.026042	0.0	0.0	0.0																																																									463.6715	1027.1929	4.701277	34.342045	209.39996	-0.001478482	0.0	-4.48	0.33
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	477.5	36.6																	0.0	0.0	267.98	12.268	9.8634	7.4863	3.224	1.1749	0.27322	0.16393	0.054645	0.0	0.0	0.0	0.0	0.0	0.0																																																									473.57825	1027.201	4.6615934	34.34678	207.47815	-0.00365	0.0	-5.03	0.38
356	ensuse001b-017-01-ASC	ensuse001b-017-01-ASC_000101LP_DEPTH_LPM.txt	2021-04-20T21:45:57	-33.213	14.001	30354	487.5	33.0																	0.0	0.0	273.0	12.121	9.1212	6.8788	2.3333	1.1515	0.27273	0.21212	0.15152	0.0	0.030303	0.0	0.030303	0.0	0.0																																																									483.4845	1027.2107	4.6163883	34.352524	206.27504	-0.00086123915	0.0	-4.09	0.31
