RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Flux_mgC_m2	Respi_nmolO2_l_h	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp700 [m-1]
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	330.3	12.0	30.333	0.0	0.48484	0.0	1.9348	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	326.1	12.0	25.666	0.083333	0.41025	0.001332	1.8792	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	332.2	12.0	28.417	0.66666	0.45421	0.010656	2.2016	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	334.5	12.0	29.25	1.0	0.46752	0.015984	2.0905	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	333.5	12.0	27.084	0.25	0.4329	0.003996	1.8236	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	333.2	12.0	24.334	0.0	0.38895	0.0	1.3566	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	335.5	12.0	26.834	0.0	0.42891	0.0	1.3899	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	332.6	12.0	26.834	0.0	0.42891	0.0	1.9237	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	335.1	12.0	22.75	0.0	0.36364	0.0	1.2787	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	338.3	12.0	29.25	0.0	0.46753	0.0	1.8681	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	335.6	12.0	24.5	0.0	0.39161	0.0	1.5456	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	330.5	12.0	30.083	0.0	0.48085	0.0	1.9459	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	335.8	12.0	24.75	0.0	0.3956	0.0	1.5345	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	335.4	12.0	29.667	0.0	0.4742	0.0	1.768	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	326.5	12.0	29.5	0.16667	0.47152	0.002664	2.1127	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	332.2	12.0	28.583	0.0	0.45687	0.0	1.8458	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	337.4	12.0	22.834	0.0	0.36497	0.0	1.4122	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	341.1	12.0	29.666	0.0	0.47418	0.0	1.9904	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	332.4	12.0	28.417	0.58333	0.45421	0.0093239	1.9681	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	333.6	12.0	27.417	0.5	0.43823	0.007992	1.9793	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	337.9	12.0	25.917	0.25	0.41425	0.003996	1.5901	0.0					
ensuse001b-035-02-PAR_000101LP_TIME_LPM.txt	-35.441	7.419	2021-09-04T06:00:59	334.8	12.0	25.0	0.75	0.3996	0.011988	1.8236	0.0					
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	2.5	26.4	54.091	0.71971	0.86459	0.011504	5.2565	6.1485	18.376583	35.596394	234.81703	0.34675	0.00086647214
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	12.5	18.6	51.774	0.43011	0.82756	0.0068748	4.9284	5.6335	18.39932	35.596	234.56068	0.34675	0.0007796621
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	17.5	19.2	55.157	0.41667	0.88162	0.00666	5.2749	5.7851	18.399939	35.596	234.53088	0.34675	0.0007543841
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	22.5	19.8	57.122	0.35354	0.91303	0.0056509	5.4317	5.7341	18.400848	35.596	234.49715	0.34675	0.0007298386
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	27.5	21.0	53.287	0.52382	0.85173	0.0083727	5.0896	5.6612	18.402184	35.596	234.41982	0.34675	0.0007603001
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	32.5	41.4	56.257	0.45893	0.89921	0.0073356	5.3535	5.6324	18.403131	35.59683	234.36858	0.33790553	0.0007970882
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	42.5	20.4	53.824	0.4902	0.86032	0.0078353	4.9973	5.0154	18.405062	35.596275	234.09496	0.34804857	0.0007721562
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	47.5	18.6	57.634	0.37634	0.92121	0.0060154	5.5381	5.4184	18.40487	35.59799	233.91345	0.344925	0.00076976995
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	52.5	19.8	54.799	0.25252	0.8759	0.0040363	4.9129	4.8105	18.400427	35.602	233.73965	0.3431	0.0008466928
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	57.5	21.6	52.268	0.55556	0.83545	0.00888	4.7566	4.8781	18.398054	35.602	233.48361	0.3462191	0.00081064185
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	62.5	22.2	54.594	0.13514	0.87263	0.0021601	4.7783	4.1001	18.392633	35.602	233.13164	0.31744385	0.00079958234
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	67.5	21.6	52.037	0.32408	0.83176	0.00518	4.6146	4.3715	18.391445	35.602	232.72836	0.295358	0.000770962
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	72.5	22.2	48.739	0.31532	0.77904	0.00504	4.3637	4.2957	18.390575	35.602	232.18085	0.28082877	0.0010664185
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	77.5	23.4	48.932	0.29915	0.78212	0.0047816	4.368	4.2123	18.388454	35.602	231.509	0.256595	0.0007564525
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	82.5	24.0	48.5	0.58333	0.77522	0.0093238	4.192	4.285	18.385803	35.601204	230.18384	0.23049076	0.0007227354
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	87.5	23.4	44.189	0.25641	0.70631	0.0040984	3.7008	3.6114	18.35759	35.59817	228.10262	0.1906111	0.0006833216
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	92.5	26.4	37.462	0.15152	0.59879	0.0024219	3.1792	2.6981	18.264051	35.590958	224.39351	0.13008825	0.0006520134
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	97.5	42.6	34.084	0.093896	0.54479	0.0015008	2.7093	2.4285	18.240833	35.586777	214.81192	0.11169001	0.00061736215
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	107.5	22.2	34.145	0.13514	0.54576	0.00216	2.6687	2.1876	16.428677	35.350876	176.76686	0.0584	0.00043859743
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	117.5	20.4	18.088	0.19608	0.28912	0.0031341	1.3932	1.0993	13.851713	35.074963	172.49615	0.05620992	0.00042643672
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	127.5	25.2	15.198	0.039683	0.24293	0.00063429	1.0908	0.62089	12.62831	34.971195	173.13895	0.035717864	0.0004069061
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	137.5	24.0	12.875	0.041667	0.20579	0.000666	0.76725	0.52526	11.670885	34.92262	180.90887	0.00977838	0.0003479535
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	147.5	20.4	12.304	0.0	0.19666	0.0	0.77837	0.39652	11.155734	34.887405	182.35686	0.0023227348	0.00032707374
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	157.5	18.6	11.29	0.21506	0.18046	0.0034374	0.75326	0.56556	10.642522	34.83789	181.63913	0.004180901	0.00031531727
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	167.5	18.6	11.613	0.053763	0.18562	0.00085934	0.7963	0.41151	10.259481	34.79786	182.43846	0.001942642	0.0003216861
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	177.5	19.2	9.6355	0.20834	0.15401	0.00333	0.63243	0.54387	9.924755	34.764816	183.97437	0.0013626682	0.00031375955
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	187.5	19.8	8.1313	0.10101	0.12997	0.0016145	0.63346	0.38941	9.490095	34.720097	185.53311	0.006277982	0.00031950252
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	197.5	19.8	9.697	0.15152	0.155	0.0024218	0.64021	0.43858	9.088737	34.67726	186.80191	0.0009954546	0.000336318
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	207.5	20.4	8.9216	0.0	0.1426	0.0	0.62793	0.27955	8.745494	34.64226	188.06532	-0.0029200113	0.00035614616
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	217.5	22.2	10.901	0.0	0.17424	0.0	0.76334	0.31096	8.522114	34.618538	188.84663	0.002433318	0.00038732184
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	227.5	24.6	12.358	0.04065	0.19753	0.00064975	0.81905	0.38328	8.276039	34.594223	190.51964	0.0007097583	0.00038400744
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	237.5	23.4	11.197	0.042735	0.17896	0.00068307	0.71848	0.35085	8.032673	34.569042	191.3187	0.00365	0.00041360102
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	247.5	23.4	10.94	0.042735	0.17487	0.00068307	0.70709	0.30012	7.879277	34.555653	192.20972	0.005677778	0.00044027314
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	257.5	21.6	10.926	0.0	0.17464	0.0	0.67334	0.28445	7.757132	34.542645	194.25659	0.005489304	0.0004073415
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	267.5	22.8	10.658	0.04386	0.17035	0.00070105	0.75494	0.29554	7.639492	34.52937	196.21423	-0.0012167285	0.00042654475
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	277.5	25.2	11.548	0.039683	0.18458	0.00063429	0.70424	0.33357	7.39914	34.507286	198.24646	0.00045626741	0.00045394257
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	287.5	23.4	10.983	0.12821	0.17555	0.0020492	0.59304	0.45096	7.2097096	34.489273	199.52742	0.0032849777	0.00041470726
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	297.5	23.4	10.513	0.08547	0.16804	0.0013661	0.73559	0.41091	6.999617	34.472126	200.6132	0.0	0.00051235006
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	307.5	22.2	11.712	0.0	0.1872	0.0	0.72729	0.28106	6.7623944	34.45143	202.49986	0.0028948311	0.00042260461
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	317.5	22.2	11.351	0.0	0.18144	0.0	0.63111	0.24535	6.522971	34.431374	204.61282	0.0037690173	0.0004210223
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	327.5	21.0	13.048	0.0	0.20855	0.0	0.74341	0.26971	6.3512573	34.41712	206.03806	0.0068773665	0.00042217944
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	337.5	21.0	14.952	0.047619	0.239	0.00076114	0.92769	0.39832	6.231056	34.406616	207.29337	0.00365	0.00043063975
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	347.5	21.6	13.75	0.092592	0.21978	0.00148	0.79072	0.43359	6.116886	34.396275	209.01103	0.0028047322	0.00042044773
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	357.5	21.6	13.519	0.18519	0.21608	0.00296	0.77836	0.39963	5.9552965	34.382256	210.94775	0.0	0.00040979718
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	367.5	21.6	14.769	0.046296	0.23606	0.00073999	0.85868	0.34492	5.807	34.369946	212.30278	0.0	0.00038373342
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	377.5	22.8	15.789	0.08772	0.25238	0.0014021	0.9949	0.40996	5.703451	34.362034	213.12099	0.0018044931	0.00040747452
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	387.5	21.6	16.111	0.046296	0.25752	0.00073999	0.87721	0.35557	5.5793304	34.35477	213.62202	0.0014194445	0.0004021971
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	397.5	22.8	17.851	0.04386	0.28533	0.00070105	1.1295	0.41843	5.4951625	34.35024	213.81766	0.002636111	0.0003919845
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	407.5	21.6	18.241	0.23148	0.29156	0.0037	1.254	0.73925	5.406964	34.34561	214.28058	0.0006744605	0.00037548033
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	417.5	21.6	19.121	0.0	0.30562	0.0	1.1861	0.42331	5.2905188	34.339256	214.24089	0.0	0.00040286905
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	427.5	21.0	18.095	0.047619	0.28923	0.00076114	1.1691	0.45771	5.237327	34.34048	213.21909	0.0	0.0003607321
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	437.5	21.0	19.476	0.095238	0.31131	0.0015223	1.2644	0.47715	5.1898046	34.341515	213.07497	-0.00365	0.00037065646
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	447.5	20.4	22.255	0.0	0.35571	0.0	1.5175	0.50996	5.132857	34.339252	213.15233	-0.00015051346	0.00039324834
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	457.5	21.0	23.905	0.095238	0.38209	0.0015223	1.633	0.60125	5.0553274	34.33677	213.15353	-0.003381048	0.0003601266
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	467.5	21.0	22.809	0.0	0.36458	0.0	1.4932	0.50379	5.003369	34.335773	212.76164	0.0	0.00037794898
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	477.5	21.0	24.81	0.095238	0.39656	0.0015223	1.7029	0.70327	4.9492426	34.33475	212.29968	0.00060164795	0.0003520531
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	487.5	21.0	23.619	0.14286	0.37752	0.0022834	1.7346	0.61956	4.8877482	34.334	211.60832	0.0018250059	0.00036712564
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	497.5	21.0	23.238	0.095238	0.37144	0.0015223	1.6902	0.54659	4.810659	34.334248	210.81386	-0.0015642922	0.00033201493
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	512.5	27.0	20.963	0.037037	0.33507	0.000592	1.6012	0.48615	4.7048893	34.335754	209.78917	0.0004055556	0.00033623743
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	532.5	27.6	18.297	0.036232	0.29246	0.00057913	1.373	0.44813	4.6293015	34.33851	207.85373	-0.0028109208	0.0004413822
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	552.5	25.2	21.667	0.2381	0.34632	0.0038057	1.7685	0.78782	4.565158	34.345505	206.08842	0.00049949257	0.00044971672
ensuse001b-022-03-ASC_000101LP_DEPTH_LPM.txt	-33.78	11.606	2021-06-17T01:47:18	572.5	46.8	21.175	0.064104	0.33846	0.0010246	1.6137	0.53226	4.5034976	34.34755	204.88492	0.004562478	0.0003664075
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	326.8	12.0	12.5	0.083333	0.1998	0.001332	0.65605	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	422.1	12.0	16.417	0.0	0.2624	0.0	0.86731	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	284.0	12.0	11.5	0.16667	0.18382	0.002664	0.72277	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	258.6	12.0	8.3334	0.0	0.1332	0.0	0.55597	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	381.7	12.0	16.25	0.0	0.25974	0.0	1.0008	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	324.2	12.0	12.25	0.16667	0.1958	0.002664	0.67828	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	203.2	12.0	8.8334	0.0	0.14119	0.0	0.51151	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	315.9	12.0	12.583	0.25	0.20113	0.003996	0.81172	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.8	12.0	14.417	0.5	0.23043	0.007992	0.8562	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	386.8	12.0	11.917	0.0	0.19048	0.0	0.74501	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	389.7	12.0	15.0	0.083333	0.23976	0.001332	0.9674	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	391.2	12.0	13.917	0.0	0.22244	0.0	0.97851	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.5	12.0	14.083	0.25	0.22511	0.003996	0.84508	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	391.3	12.0	16.333	0.25	0.26107	0.003996	1.0341	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	392.0	12.0	14.083	0.0	0.22511	0.0	0.9118	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	392.2	12.0	16.75	0.0	0.26773	0.0	0.93403	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	390.0	12.0	18.75	0.0	0.2997	0.0	1.2343	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	391.1	12.0	15.75	0.0	0.25175	0.0	0.96739	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.0	12.0	14.75	0.0	0.23576	0.0	1.2009	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.8	12.0	19.416	0.0	0.31035	0.0	1.1787	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.9	12.0	16.167	0.0	0.25841	0.0	1.0119	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.4	12.0	16.083	0.0	0.25707	0.0	0.94515	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	392.8	12.0	15.917	0.0	0.25441	0.0	1.1008	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	395.0	12.0	17.333	0.0	0.27705	0.0	1.1008	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.2	12.0	19.333	0.33334	0.30902	0.0053281	1.49	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	393.0	12.0	14.917	0.0	0.23843	0.0	0.97852	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.0	12.0	15.583	0.16667	0.24908	0.002664	1.1898	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	392.6	12.0	15.75	0.083333	0.25175	0.001332	1.0897	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.2	12.0	15.917	0.25	0.25441	0.003996	1.1675	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	11.25	0.0	0.17982	0.0	0.58932	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	16.083	0.083333	0.25708	0.001332	1.0008	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	14.5	0.33333	0.23177	0.005328	0.82284	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	13.667	0.083333	0.21845	0.001332	0.84507	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	17.583	0.33334	0.28105	0.005328	1.1787	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	19.25	0.16667	0.30769	0.002664	1.1564	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	17.083	0.0	0.27306	0.0	1.1676	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	15.75	0.083333	0.25175	0.001332	1.0564	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	16.083	0.0	0.25708	0.0	1.1898	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	396.9	12.0	19.167	0.0	0.30636	0.0	1.1342	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	15.0	0.0	0.23976	0.0	0.84508	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	17.0	0.0	0.27173	0.0	1.1787	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	14.667	0.0	0.23443	0.0	0.8562	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	16.667	0.33333	0.2664	0.005328	0.97851	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	18.75	0.0	0.2997	0.0	1.3232	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	16.167	0.083333	0.25841	0.001332	0.9118	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	11.583	0.083333	0.18515	0.001332	0.76724	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	8.4166	0.16667	0.13453	0.002664	0.62269	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	8.4167	0.0	0.13453	0.0	0.43366	0.0					
ensuse001b-022-03-PAR_000101LP_TIME_LPM.txt	-33.78	11.606	2021-06-15T13:08:09	369.5	12.0	12.083	0.25	0.19314	0.003996	0.82285	0.0					
