date_num,x_centroid,y_centroid,Rmax,Rout,x_argo,y_argo,dist_argo_km,
738259.000,13.963,-33.141,44.606,62.024,14.001,-33.040,11.683
738260.000,14.038,-33.140,42.734,66.765,14.216,-33.069,18.346
738261.000,14.043,-33.141,42.873,69.993,NaN,NaN,NaN
738262.000,14.044,-33.143,41.707,68.034,NaN,NaN,NaN
738263.000,14.050,-33.146,40.142,68.479,NaN,NaN,NaN
738264.000,14.051,-33.151,41.016,70.157,14.001,-33.213,8.355
738265.000,14.015,-33.156,41.263,72.648,NaN,NaN,NaN
738266.000,14.115,-33.163,73.111,77.465,NaN,NaN,NaN
738267.000,14.091,-33.163,74.286,80.555,14.234,-33.277,18.386
738268.000,14.066,-33.171,74.251,82.818,NaN,NaN,NaN
738269.000,14.059,-33.175,75.841,82.311,NaN,NaN,NaN
738270.000,13.961,-33.164,65.966,73.720,13.876,-33.228,10.693
738271.000,13.954,-33.151,73.527,79.490,NaN,NaN,NaN
738272.000,14.035,-33.194,74.872,91.338,NaN,NaN,NaN
738273.000,13.841,-33.139,74.206,80.341,13.579,-33.440,41.275
738274.000,13.794,-33.157,64.556,82.847,NaN,NaN,NaN
738275.000,13.748,-33.161,66.814,85.381,NaN,NaN,NaN
738276.000,13.689,-33.154,71.417,88.753,13.721,-33.220,7.863
738277.000,13.652,-33.151,75.148,91.166,NaN,NaN,NaN
738278.000,13.612,-33.157,75.200,94.288,NaN,NaN,NaN
738279.000,13.569,-33.163,72.344,96.833,13.148,-33.286,41.490
738280.000,13.545,-33.167,72.188,98.456,NaN,NaN,NaN
738281.000,13.514,-33.152,84.152,99.658,NaN,NaN,NaN
738282.000,13.493,-33.180,69.252,102.696,13.243,-33.266,25.166
738283.000,13.461,-33.184,67.496,103.874,NaN,NaN,NaN
738284.000,13.421,-33.177,72.698,105.029,NaN,NaN,NaN
738285.000,13.342,-33.152,78.122,107.272,12.765,-33.272,55.465
738286.000,13.271,-33.134,82.798,107.563,NaN,NaN,NaN
738287.000,13.231,-33.126,84.942,107.120,NaN,NaN,NaN
738288.000,13.185,-33.119,89.819,106.310,12.858,-33.003,33.101
738289.000,13.121,-33.112,87.132,105.384,NaN,NaN,NaN
738290.000,13.059,-33.114,80.283,106.104,NaN,NaN,NaN
738291.000,13.027,-33.104,85.557,108.400,12.686,-33.166,32.558
738292.000,12.978,-33.095,87.097,111.290,NaN,NaN,NaN
738293.000,12.937,-33.087,87.957,112.691,NaN,NaN,NaN
738294.000,12.908,-33.074,94.288,113.181,12.778,-32.905,22.283
738295.000,12.809,-33.077,84.517,121.768,NaN,NaN,NaN
738296.000,12.725,-33.062,66.285,123.082,NaN,NaN,NaN
738297.000,12.710,-33.068,78.973,125.487,12.556,-33.127,15.864
738298.000,12.664,-33.076,79.288,127.306,NaN,NaN,NaN
738299.000,12.613,-33.090,84.694,131.951,NaN,NaN,NaN
738300.000,12.565,-33.097,82.440,134.032,12.705,-33.010,16.286
738301.000,12.527,-33.109,78.072,132.527,NaN,NaN,NaN
738302.000,12.494,-33.119,78.916,132.735,NaN,NaN,NaN
738303.000,12.450,-33.123,85.083,131.852,12.310,-33.443,37.816
738304.000,12.424,-33.128,88.550,132.395,NaN,NaN,NaN
738305.000,12.373,-33.133,90.063,137.919,NaN,NaN,NaN
738306.000,12.343,-33.133,90.594,139.180,12.280,-33.117,6.151
738307.000,12.332,-33.123,89.664,138.985,NaN,NaN,NaN
738308.000,12.280,-33.129,89.499,135.298,NaN,NaN,NaN
738309.000,12.219,-33.129,95.547,140.532,12.078,-33.478,40.903
738310.000,12.180,-33.139,89.958,138.716,NaN,NaN,NaN
738311.000,12.139,-33.141,87.034,136.086,NaN,NaN,NaN
738312.000,12.100,-33.130,92.997,134.149,11.895,-33.120,19.094
738313.000,12.064,-33.147,82.946,133.972,NaN,NaN,NaN
738314.000,12.030,-33.129,81.832,130.437,NaN,NaN,NaN
738315.000,11.981,-33.137,80.266,128.782,12.022,-33.326,21.303
738316.000,11.947,-33.134,79.170,128.008,NaN,NaN,NaN
738317.000,11.930,-33.074,95.605,127.703,NaN,NaN,NaN
738318.000,11.818,-33.133,98.503,134.782,11.529,-33.581,56.488
738319.000,11.755,-33.165,93.271,137.175,NaN,NaN,NaN
738320.000,11.701,-33.161,97.720,136.386,NaN,NaN,NaN
738321.000,11.642,-33.186,97.862,135.336,11.606,-33.780,65.943
738322.000,11.574,-33.243,95.774,137.282,NaN,NaN,NaN
738323.000,11.443,-33.421,77.305,138.914,NaN,NaN,NaN
738324.000,11.398,-33.382,92.578,134.690,10.803,-33.951,83.840
738325.000,11.343,-33.401,96.088,136.830,NaN,NaN,NaN
738326.000,11.281,-33.451,101.474,135.390,NaN,NaN,NaN
738327.000,11.006,-33.770,67.087,137.960,10.661,-34.111,49.494
738328.000,10.912,-33.871,58.198,138.512,NaN,NaN,NaN
